ID,Date,Primary Type,Description,Arrest,Domestic,District,Ward,Community Area,FBI Code,Latitude,Longitude,month,year,severity_score,risk_factor,in_radius,risk_level
13822022,2025-04-30 16:30:00,THEFT,$500 AND UNDER,True,True,8,14,57,06,41.814163316,-87.72626682,4,2025,5.0,6.0,False,Medium
13822595,2025-04-30 16:30:00,ASSAULT,SIMPLE,False,False,10,24,29,08A,41.864217865,-87.702173146,4,2025,7.0,9.0,False,High
13822991,2025-04-30 16:30:00,CRIMINAL DAMAGE,TO PROPERTY,True,False,19,46,3,14,41.967852547,-87.662758305,4,2025,4.0,4.0,False,Low
13821822,2025-04-30 16:30:00,THEFT,FROM BUILDING,False,False,1,34,32,06,41.883500187,-87.627876698,4,2025,5.0,7.0,False,Medium
13821782,2025-04-30 16:20:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,12,27,28,14,41.887728054,-87.662513515,4,2025,4.0,6.0,False,Medium
13821765,2025-04-30 16:20:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,False,8,23,65,26,41.771477927,-87.71583675,4,2025,3.0,5.0,False,Medium
13821916,2025-04-30 16:20:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,1,3,33,11,41.861217789,-87.624010149,4,2025,2.0,4.0,False,Low
13821912,2025-04-30 16:15:00,BATTERY,SIMPLE,False,False,11,27,23,08B,41.892745919,-87.706472369,4,2025,6.0,8.0,False,High
13821847,2025-04-30 16:15:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,19,44,6,07,41.947227914,-87.655424114,4,2025,6.0,8.0,False,High
13821846,2025-04-30 16:15:00,ROBBERY,STRONG ARM - NO WEAPON,False,False,7,16,67,03,41.793436846,-87.654857841,4,2025,8.0,10.0,False,High
13821872,2025-04-30 16:08:00,ASSAULT,SIMPLE,False,False,3,20,42,08A,41.783468156,-87.596272203,4,2025,7.0,9.0,True,High
13821905,2025-04-30 16:00:00,ASSAULT,SIMPLE,False,False,11,28,26,08A,41.880486258,-87.725665179,4,2025,7.0,9.0,False,High
13821995,2025-04-30 16:00:00,BATTERY,SIMPLE,True,False,1,42,32,08B,41.885411247,-87.626265529,4,2025,6.0,6.0,False,Medium
13833672,2025-04-30 16:00:00,THEFT,$500 AND UNDER,False,False,2,20,41,06,41.800449143,-87.605209794,4,2025,5.0,7.0,False,Medium
13823012,2025-04-30 16:00:00,BATTERY,SIMPLE,False,False,18,42,8,08B,41.894556302,-87.624243734,4,2025,6.0,8.0,False,High
13822653,2025-04-30 16:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,16,45,10,11,41.99210009,-87.791027879,4,2025,2.0,4.0,False,Low
13835335,2025-04-30 16:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,25,37,25,07,41.907837078,-87.743891847,4,2025,6.0,8.0,False,High
13821808,2025-04-30 16:00:00,THEFT,THEFT FROM MOTOR VEHICLE,False,False,25,36,19,06,41.918161759,-87.760878565,4,2025,5.0,7.0,False,Medium
13823596,2025-04-30 16:00:00,OTHER OFFENSE,TELEPHONE THREAT,False,True,17,39,13,08A,41.989148611,-87.712722293,4,2025,3.0,6.0,False,Medium
13824938,2025-04-30 16:00:00,ASSAULT,SIMPLE,False,False,18,27,8,08A,41.903775756,-87.639324074,4,2025,7.0,9.0,False,High
13822228,2025-04-30 16:00:00,BURGLARY,UNLAWFUL ENTRY,False,False,5,21,53,05,41.677661758,-87.652872258,4,2025,6.0,8.0,False,High
13822666,2025-04-30 16:00:00,BATTERY,SIMPLE,False,False,8,16,66,08B,41.776864602,-87.681007532,4,2025,6.0,8.0,False,High
13825028,2025-04-30 16:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,4,10,55,07,41.660392338,-87.58879926,4,2025,6.0,8.0,False,High
13821986,2025-04-30 15:53:00,THEFT,RETAIL THEFT,True,False,25,26,23,06,41.91058325,-87.726353375,4,2025,5.0,5.0,False,Medium
13821962,2025-04-30 15:51:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,True,False,4,7,46,24,41.74591592,-87.546711796,4,2025,5.0,5.0,False,Medium
13822038,2025-04-30 15:50:00,BATTERY,SIMPLE,False,False,2,4,39,08B,41.804084538,-87.605520738,4,2025,6.0,8.0,False,High
13821806,2025-04-30 15:50:00,CRIMINAL TRESPASS,TO LAND,True,False,17,33,14,26,41.968374092,-87.716115753,4,2025,3.0,3.0,False,Low
13821969,2025-04-30 15:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,9,11,34,08B,41.848228689,-87.633314637,4,2025,6.0,9.0,False,High
13821788,2025-04-30 15:49:00,KIDNAPPING,CHILD ABDUCTION / STRANGER,False,False,25,36,19,26,41.919520368,-87.760921537,4,2025,2.0,4.0,False,Low
13822217,2025-04-30 15:46:00,NARCOTICS,POSSESS - CRACK,True,False,9,20,37,18,41.815152634,-87.631162096,4,2025,5.0,5.0,False,Medium
13822068,2025-04-30 15:44:00,THEFT,RETAIL THEFT,False,False,2,4,41,06,41.799490663,-87.593499384,4,2025,5.0,7.0,False,Medium
13823156,2025-04-30 15:41:00,THEFT,RETAIL THEFT,False,False,18,42,8,06,41.896671699,-87.628635323,4,2025,5.0,7.0,False,Medium
13821931,2025-04-30 15:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,11,24,26,08B,41.87046297,-87.720260149,4,2025,6.0,9.0,False,High
13822032,2025-04-30 15:38:00,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,False,False,2,4,39,15,41.806766294,-87.604316659,4,2025,7.0,9.0,False,High
13821869,2025-04-30 15:38:00,ROBBERY,ARMED - HANDGUN,False,False,22,19,72,03,41.70592204,-87.681604302,4,2025,8.0,10.0,False,High
13822078,2025-04-30 15:37:00,THEFT,$500 AND UNDER,False,False,4,7,43,06,41.752736035,-87.565040539,4,2025,5.0,7.0,False,Medium
13825034,2025-04-30 15:36:00,BATTERY,SIMPLE,False,False,17,39,13,08B,41.990336069,-87.713085958,4,2025,6.0,8.0,False,High
13822598,2025-04-30 15:36:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,6,17,71,14,41.745848924,-87.659679467,4,2025,4.0,6.0,False,Medium
13821851,2025-04-30 15:36:00,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",False,False,10,24,29,08A,41.862764636,-87.710440075,4,2025,7.0,9.0,False,High
13821809,2025-04-30 15:35:00,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,True,False,8,16,66,26,41.779183752,-87.688826305,4,2025,3.0,3.0,False,Low
13821921,2025-04-30 15:34:00,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,False,False,15,29,25,14,41.880099938,-87.773850423,4,2025,4.0,6.0,False,Medium
13822844,2025-04-30 15:30:00,BATTERY,SIMPLE,False,False,17,39,13,08B,41.990336069,-87.713085958,4,2025,6.0,8.0,False,High
13822793,2025-04-30 15:30:00,THEFT,THEFT FROM MOTOR VEHICLE,False,False,3,7,43,06,41.761661446,-87.558237537,4,2025,5.0,7.0,False,Medium
13823457,2025-04-30 15:30:00,CRIMINAL DAMAGE,TO PROPERTY,False,False,22,18,71,14,41.735714275,-87.668648245,4,2025,4.0,6.0,False,Medium
13821960,2025-04-30 15:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,15,28,25,08B,41.88173649,-87.751406401,4,2025,6.0,9.0,False,High
13821888,2025-04-30 15:30:00,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",False,False,8,23,56,04B,41.799333259,-87.758827342,4,2025,6.0,8.0,False,High
13826797,2025-04-30 15:30:00,THEFT,OVER $500,False,False,2,3,38,06,41.819226855,-87.619862304,4,2025,5.0,7.0,False,Medium
13822070,2025-04-30 15:29:00,THEFT,RETAIL THEFT,True,False,19,43,7,06,41.930906002,-87.644017035,4,2025,5.0,5.0,False,Medium
13822847,2025-04-30 15:28:00,ASSAULT,SIMPLE,False,False,16,41,10,08A,41.98287878,-87.791440835,4,2025,7.0,9.0,False,High
13821866,2025-04-30 15:25:00,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",False,False,10,28,29,04B,41.866519776,-87.695127279,4,2025,6.0,8.0,False,High
13821910,2025-04-30 15:24:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",True,False,3,5,42,08B,41.774616767,-87.586335882,4,2025,6.0,6.0,False,Medium
13822055,2025-04-30 15:24:00,BATTERY,SIMPLE,True,False,3,5,42,08B,41.78210152,-87.586502002,4,2025,6.0,6.0,False,Medium
13824979,2025-04-30 15:23:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,2,20,42,11,41.784084344,-87.603811008,4,2025,2.0,4.0,True,Low
13824586,2025-04-30 15:22:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,False,True,19,32,7,26,41.931180057,-87.669570162,4,2025,3.0,6.0,False,Medium
13827648,2025-04-30 15:20:00,BATTERY,SIMPLE,False,False,12,28,28,08B,41.864102036,-87.655833034,4,2025,6.0,8.0,False,High
13821841,2025-04-30 15:18:00,OTHER OFFENSE,TELEPHONE THREAT,False,False,12,27,28,08A,41.869201889,-87.670589881,4,2025,3.0,5.0,False,Medium
13821907,2025-04-30 15:15:00,BATTERY,SIMPLE,False,False,20,46,3,08B,41.97043926,-87.650011483,4,2025,6.0,8.0,False,High
13821739,2025-04-30 15:15:00,NARCOTICS,POSSESS - CRACK,True,False,11,27,23,18,41.896180641,-87.719995881,4,2025,5.0,5.0,False,Medium
13821825,2025-04-30 15:07:00,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",False,True,5,9,49,04B,41.704274181,-87.619940763,4,2025,6.0,9.0,False,High
13821943,2025-04-30 15:06:00,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",False,False,12,28,28,08B,41.865500587,-87.65380275,4,2025,6.0,8.0,False,High
13827618,2025-04-30 15:05:00,BATTERY,SIMPLE,False,False,12,28,28,08B,41.865500587,-87.65380275,4,2025,6.0,8.0,False,High
13821852,2025-04-30 15:05:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,False,False,8,18,70,07,41.745572921,-87.692508179,4,2025,6.0,8.0,False,High
13821802,2025-04-30 15:04:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,True,True,5,9,49,26,41.692569761,-87.624397882,4,2025,3.0,4.0,False,Low
13823162,2025-04-30 15:04:00,THEFT,RETAIL THEFT,False,False,17,35,21,06,41.939315143,-87.70942733,4,2025,5.0,7.0,False,Medium
13824045,2025-04-30 15:00:00,THEFT,$500 AND UNDER,False,False,2,4,38,06,41.81946583,-87.608501606,4,2025,5.0,7.0,False,Medium
13841891,2025-04-30 15:00:00,BATTERY,SIMPLE,False,False,25,36,23,08B,41.903509764,-87.717806169,4,2025,6.0,8.0,False,High
13821721,2025-04-30 15:00:00,THEFT,OVER $500,False,False,12,36,24,06,41.894154301,-87.67327397,4,2025,5.0,7.0,False,Medium
13822512,2025-04-30 15:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,4,7,43,08B,41.75490167,-87.563867587,4,2025,6.0,9.0,False,High
13821928,2025-04-30 15:00:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,False,False,10,24,29,03,41.866419474,-87.704805849,4,2025,8.0,10.0,False,High
13822492,2025-04-30 15:00:00,THEFT,OVER $500,False,False,11,24,25,06,41.871407537,-87.740753326,4,2025,5.0,7.0,False,Medium
13823184,2025-04-30 15:00:00,ASSAULT,SIMPLE,False,False,20,40,77,08A,41.977454235,-87.668372694,4,2025,7.0,9.0,False,High
13822477,2025-04-30 15:00:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,4,7,46,14,41.736702667,-87.563637868,4,2025,4.0,6.0,False,Medium
13821854,2025-04-30 14:59:00,ASSAULT,SIMPLE,False,False,20,40,4,08A,41.975099794,-87.679374655,4,2025,7.0,9.0,False,High
13824116,2025-04-30 14:56:00,THEFT,FROM BUILDING,False,False,1,42,32,06,41.879097968,-87.632283818,4,2025,5.0,7.0,False,Medium
13821768,2025-04-30 14:55:00,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",False,False,9,11,60,08A,41.846362006,-87.648235828,4,2025,7.0,9.0,False,High
13821917,2025-04-30 14:50:00,BATTERY,SIMPLE,False,False,11,26,23,08B,41.901487821,-87.706746857,4,2025,6.0,8.0,False,High
13822696,2025-04-30 14:50:00,ASSAULT,SIMPLE,False,False,22,21,71,08A,41.734209915,-87.646633525,4,2025,7.0,9.0,False,High
13822001,2025-04-30 14:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,20,48,77,08B,41.980874051,-87.659992014,4,2025,6.0,9.0,False,High
13823952,2025-04-30 14:48:00,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,False,False,16,41,76,26,41.976182125,-87.876421145,4,2025,3.0,5.0,False,Medium
13821711,2025-04-30 14:46:00,NARCOTICS,POSSESS - HEROIN (WHITE),True,False,10,24,29,18,41.861835803,-87.715283861,4,2025,5.0,5.0,False,Medium
13822066,2025-04-30 14:45:00,ASSAULT,SIMPLE,False,True,6,17,71,08A,41.751897965,-87.647716707,4,2025,7.0,10.0,False,High
13821757,2025-04-30 14:42:00,CRIMINAL TRESPASS,TO LAND,True,False,25,31,20,26,41.924358366,-87.737176907,4,2025,3.0,3.0,False,Low
13821796,2025-04-30 14:40:00,THEFT,$500 AND UNDER,False,False,7,15,67,06,41.774869148,-87.668973675,4,2025,5.0,7.0,False,Medium
13821842,2025-04-30 14:36:00,CRIMINAL TRESPASS,TO LAND,True,False,6,21,44,26,41.736148121,-87.629070243,4,2025,3.0,3.0,False,Low
13822128,2025-04-30 14:36:00,THEFT,RETAIL THEFT,False,False,12,34,28,06,41.877822179,-87.655181405,4,2025,5.0,7.0,False,Medium
13821755,2025-04-30 14:36:00,BATTERY,SIMPLE,True,False,18,42,8,08B,41.88946287,-87.624222942,4,2025,6.0,6.0,False,Medium
13821776,2025-04-30 14:30:00,THEFT,$500 AND UNDER,False,False,19,43,7,06,41.932738656,-87.648061971,4,2025,5.0,7.0,False,Medium
13823546,2025-04-30 14:30:00,THEFT,OVER $500,False,True,4,7,43,06,41.754564201,-87.5626512,4,2025,5.0,8.0,False,High
13824450,2025-04-30 14:30:00,THEFT,PURSE-SNATCHING,False,False,11,37,23,06,41.900641412,-87.739046863,4,2025,5.0,7.0,False,Medium
13821901,2025-04-30 14:30:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,7,6,68,14,41.774405884,-87.635727351,4,2025,4.0,6.0,True,Medium
13821798,2025-04-30 14:25:00,BATTERY,SIMPLE,False,False,7,16,67,08B,41.773036208,-87.67617424,4,2025,6.0,8.0,False,High
13821923,2025-04-30 14:21:00,INTIMIDATION,INTIMIDATION,False,False,15,37,25,08A,41.898663187,-87.747127791,4,2025,6.0,8.0,False,High
13826519,2025-04-30 14:20:00,THEFT,OVER $500,False,False,6,8,44,06,41.727464661,-87.608694121,4,2025,5.0,7.0,False,Medium
13822057,2025-04-30 14:15:00,BATTERY,SIMPLE,False,False,2,4,35,08B,41.836126824,-87.618221478,4,2025,6.0,8.0,False,High
13822460,2025-04-30 14:15:00,OTHER OFFENSE,TELEPHONE THREAT,False,False,9,16,61,08A,41.795186497,-87.66826148,4,2025,3.0,5.0,False,Medium
13822721,2025-04-30 14:10:00,THEFT,ATTEMPT THEFT,False,False,18,42,8,06,41.900773494,-87.626713182,4,2025,5.0,7.0,False,Medium
13822122,2025-04-30 14:10:00,THEFT,$500 AND UNDER,False,False,12,27,28,06,41.884451738,-87.651383878,4,2025,5.0,7.0,False,Medium
13821879,2025-04-30 14:10:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,False,True,8,16,66,26,41.785862657,-87.68870075,4,2025,3.0,6.0,False,Medium
13822162,2025-04-30 14:10:00,ASSAULT,SIMPLE,False,True,10,24,29,08A,41.861785566,-87.727486904,4,2025,7.0,10.0,False,High
13821704,2025-04-30 14:07:00,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,False,False,6,18,71,15,41.751143069,-87.676811704,4,2025,7.0,9.0,False,High
13822633,2025-04-30 14:00:00,THEFT,$500 AND UNDER,False,False,1,4,35,06,41.83981113,-87.617141911,4,2025,5.0,7.0,False,Medium
13821827,2025-04-30 14:00:00,THEFT,OVER $500,False,False,16,41,76,06,41.979006297,-87.906463155,4,2025,5.0,7.0,False,Medium
13821773,2025-04-30 14:00:00,BATTERY,SIMPLE,False,False,9,11,60,08B,41.837943107,-87.653863174,4,2025,6.0,8.0,False,High
13821819,2025-04-30 14:00:00,CRIMINAL DAMAGE,TO VEHICLE,False,True,3,20,42,14,41.774222211,-87.600923958,4,2025,4.0,7.0,True,Medium
13823170,2025-04-30 14:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,False,12,28,28,11,41.871389575,-87.66170406,4,2025,2.0,4.0,False,Low
13822661,2025-04-30 14:00:00,ASSAULT,SIMPLE,False,False,8,23,56,08A,41.795214968,-87.765630195,4,2025,7.0,9.0,False,High
13821839,2025-04-30 14:00:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,24,49,1,14,42.009327774,-87.674038443,4,2025,4.0,6.0,False,Medium
13823466,2025-04-30 14:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,False,False,3,5,43,11,41.767243065,-87.591025472,4,2025,2.0,4.0,False,Low
13821777,2025-04-30 13:57:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,12,28,28,14,41.868219921,-87.664046556,4,2025,4.0,6.0,False,Medium
13821778,2025-04-30 13:54:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,8,23,56,14,41.796520308,-87.757172832,4,2025,4.0,6.0,False,Medium
13821766,2025-04-30 13:53:00,BATTERY,SIMPLE,False,False,15,28,25,08B,41.880922186,-87.752636613,4,2025,6.0,8.0,False,High
13821687,2025-04-30 13:45:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,14,32,24,14,41.913008321,-87.683091336,4,2025,4.0,6.0,False,Medium
13821922,2025-04-30 13:45:00,ASSAULT,SIMPLE,False,False,15,28,25,08A,41.881710958,-87.753411648,4,2025,7.0,9.0,False,High
13822434,2025-04-30 13:40:00,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,False,True,16,45,11,04B,41.974034391,-87.76480988,4,2025,6.0,9.0,False,High
13821756,2025-04-30 13:40:00,BURGLARY,BURGLARY FROM MOTOR VEHICLE,False,False,19,44,6,06,41.93594773,-87.641834752,4,2025,6.0,8.0,False,High
13821945,2025-04-30 13:40:00,ROBBERY,STRONG ARM - NO WEAPON,False,False,9,20,37,03,41.809092623,-87.632853216,4,2025,8.0,10.0,False,High
13821712,2025-04-30 13:36:00,THEFT,RETAIL THEFT,True,False,6,21,44,06,41.736148121,-87.629070243,4,2025,5.0,5.0,False,Medium
13822410,2025-04-30 13:30:00,BATTERY,SIMPLE,False,False,15,37,25,08B,41.886283465,-87.76339609,4,2025,6.0,8.0,False,High
13821700,2025-04-30 13:30:00,THEFT,RETAIL THEFT,False,False,25,36,19,06,41.930946496,-87.788962647,4,2025,5.0,7.0,False,Medium
13822612,2025-04-30 13:30:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,False,9,3,37,26,41.809838069,-87.634040886,4,2025,3.0,5.0,False,Medium
13824085,2025-04-30 13:30:00,THEFT,OVER $500,False,False,18,27,8,06,41.91007391,-87.653106106,4,2025,5.0,7.0,False,Medium
13822584,2025-04-30 13:30:00,BATTERY,SIMPLE,False,False,7,16,68,08B,41.793521775,-87.641490211,4,2025,6.0,8.0,False,High
13821745,2025-04-30 13:20:00,NARCOTICS,POSSESS - HEROIN (WHITE),True,False,11,27,23,18,41.895469944,-87.715400443,4,2025,5.0,5.0,False,Medium
13824123,2025-04-30 13:20:00,THEFT,OVER $500,False,False,18,42,8,06,41.891924971,-87.629660784,4,2025,5.0,7.0,False,Medium
13821688,2025-04-30 13:19:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,True,False,9,16,61,15,41.797218365,-87.664668469,4,2025,7.0,7.0,False,Medium
13821942,2025-04-30 13:19:00,BATTERY,SIMPLE,False,True,11,27,23,08B,41.890011876,-87.711883222,4,2025,6.0,9.0,False,High
13822056,2025-04-30 13:13:00,THEFT,FROM BUILDING,False,False,5,9,53,06,41.664625759,-87.628225249,4,2025,5.0,7.0,False,Medium
13821685,2025-04-30 13:08:00,ASSAULT,SIMPLE,False,True,17,33,16,08A,41.952820188,-87.705538497,4,2025,7.0,10.0,False,High
13841114,2025-04-30 13:07:00,THEFT,RETAIL THEFT,False,False,1,34,32,06,41.867344428,-87.632294763,4,2025,5.0,7.0,False,Medium
13821715,2025-04-30 13:07:00,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,True,False,8,15,63,26,41.789675,-87.683921221,4,2025,3.0,3.0,False,Low
13822115,2025-04-30 13:05:00,THEFT,RETAIL THEFT,False,False,1,34,32,06,41.882394062,-87.627844798,4,2025,5.0,7.0,False,Medium
13822208,2025-04-30 13:00:00,BATTERY,SIMPLE,False,False,8,14,63,08B,41.793390915,-87.711728299,4,2025,6.0,8.0,False,High
13828678,2025-04-30 13:00:00,DECEPTIVE PRACTICE,BOGUS CHECK,False,False,8,23,56,11,41.799416164,-87.745381595,4,2025,2.0,4.0,False,Low
13829251,2025-04-30 13:00:00,BATTERY,SIMPLE,False,False,22,21,73,08B,41.722095348,-87.662700581,4,2025,6.0,8.0,False,High
13822630,2025-04-30 13:00:00,ASSAULT,SIMPLE,False,True,8,16,66,08A,41.774699762,-87.693277819,4,2025,7.0,10.0,False,High
13826976,2025-04-30 13:00:00,THEFT,THEFT FROM MOTOR VEHICLE,False,False,8,23,65,06,41.765286803,-87.741921456,4,2025,5.0,7.0,False,Medium
13821934,2025-04-30 13:00:00,BATTERY,SIMPLE,False,True,12,27,23,08B,41.890831609,-87.705179929,4,2025,6.0,9.0,False,High
13829444,2025-04-30 13:00:00,BATTERY,SIMPLE,False,False,22,21,73,08B,41.721303358,-87.655873595,4,2025,6.0,8.0,False,High
13822144,2025-04-30 13:00:00,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,False,False,7,20,68,04B,41.778099133,-87.633828531,4,2025,6.0,8.0,True,High
13821807,2025-04-30 13:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,False,False,1,34,28,26,41.881828083,-87.643545951,4,2025,3.0,5.0,False,Medium
13821746,2025-04-30 13:00:00,THEFT,OVER $500,False,False,1,34,32,06,41.879235852,-87.624347038,4,2025,5.0,7.0,False,Medium
13821999,2025-04-30 12:53:00,THEFT,OVER $500,False,False,25,36,19,06,41.921082818,-87.77562006,4,2025,5.0,7.0,False,Medium
13821702,2025-04-30 12:47:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,True,3,20,40,26,41.780946398,-87.621995369,4,2025,3.0,6.0,True,Medium
13821701,2025-04-30 12:42:00,THEFT,$500 AND UNDER,False,False,9,15,61,06,41.811734652,-87.662621066,4,2025,5.0,7.0,False,Medium
13822543,2025-04-30 12:35:00,BATTERY,SIMPLE,False,False,3,20,42,08B,41.785187197,-87.608524835,4,2025,6.0,8.0,True,High
13828643,2025-04-30 12:30:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,8,16,66,11,41.776750664,-87.679791512,4,2025,2.0,4.0,False,Low
13821615,2025-04-30 12:30:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,False,False,20,48,77,04A,41.978991238,-87.659941972,4,2025,7.0,9.0,False,High
13821729,2025-04-30 12:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,7,16,68,07,41.775197587,-87.651955919,4,2025,6.0,8.0,False,High
13821664,2025-04-30 12:30:00,ASSAULT,AGGRAVATED - HANDGUN,False,True,2,20,40,04A,41.79254441,-87.615922804,4,2025,7.0,10.0,True,High
13827227,2025-04-30 12:30:00,BURGLARY,BURGLARY FROM MOTOR VEHICLE,False,False,16,45,15,06,41.957501068,-87.751769113,4,2025,6.0,8.0,False,High
13822435,2025-04-30 12:30:00,BURGLARY,HOME INVASION,True,True,9,12,58,05,41.82181623,-87.69819088,4,2025,6.0,7.0,False,Medium
13822592,2025-04-30 12:30:00,THEFT,$500 AND UNDER,False,False,6,6,69,06,41.758214815,-87.624119338,4,2025,5.0,7.0,False,Medium
13821596,2025-04-30 12:16:00,NARCOTICS,POSSESS - CRACK,True,False,10,24,29,18,41.856982816,-87.728993203,4,2025,5.0,5.0,False,Medium
13822061,2025-04-30 12:15:00,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,False,False,4,10,46,20,41.736922044,-87.551419766,4,2025,8.0,10.0,False,High
13821641,2025-04-30 12:10:00,ROBBERY,STRONG ARM - NO WEAPON,False,False,3,5,43,03,41.76677448,-87.566478603,4,2025,8.0,10.0,False,High
13825412,2025-04-30 12:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,9,15,61,08B,41.813200001,-87.668742788,4,2025,6.0,9.0,False,High
13821663,2025-04-30 12:09:00,CRIMINAL DAMAGE,TO PROPERTY,True,False,4,10,46,14,41.736922044,-87.551419766,4,2025,4.0,4.0,False,Low
13822084,2025-04-30 12:09:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,False,25,31,21,26,41.934483441,-87.730654675,4,2025,3.0,5.0,False,Medium
13821726,2025-04-30 12:07:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",True,True,7,16,68,08B,41.765143255,-87.648393121,4,2025,6.0,7.0,False,Medium
13821638,2025-04-30 12:01:00,ASSAULT,SIMPLE,False,True,7,16,68,08A,41.783292134,-87.651305575,4,2025,7.0,10.0,False,High
13823517,2025-04-30 12:00:00,BATTERY,SIMPLE,False,False,18,2,8,08B,41.906684967,-87.635303024,4,2025,6.0,8.0,False,High
13822161,2025-04-30 12:00:00,BATTERY,SIMPLE,False,False,12,27,28,08B,41.875161284,-87.66755048,4,2025,6.0,8.0,False,High
13824008,2025-04-30 12:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,12,1,24,07,41.899768244,-87.66366212,4,2025,6.0,8.0,False,High
13827179,2025-04-30 12:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,4,7,43,11,41.753561435,-87.551925162,4,2025,2.0,4.0,False,Low
13822155,2025-04-30 12:00:00,THEFT,THEFT FROM MOTOR VEHICLE,False,False,3,20,42,06,41.777896587,-87.614355613,4,2025,5.0,7.0,True,Medium
13821670,2025-04-30 11:55:00,ASSAULT,SIMPLE,False,False,2,4,36,08A,41.826513965,-87.608201967,4,2025,7.0,9.0,False,High
13822280,2025-04-30 11:50:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,True,14,32,22,07,41.921029443,-87.677737088,4,2025,6.0,9.0,False,High
13821703,2025-04-30 11:50:00,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",True,True,10,24,29,04B,41.862500822,-87.706338361,4,2025,6.0,7.0,False,Medium
13821631,2025-04-30 11:50:00,THEFT,OVER $500,False,False,1,42,32,06,41.885741529,-87.631344503,4,2025,5.0,7.0,False,Medium
